order_id,quantity,order_date,order_time,unit_price,total_price,pizza_name
16521,1,6/10/2015,15:59:06,15.25,15.25,The Pepperoni Pizza
16522,1,6/10/2015,16:06:12,16.5,16.5,The Hawaiian Pizza
16522,1,6/10/2015,16:06:12,20.25,20.25,The Mexicana Pizza
16523,1,6/10/2015,16:16:36,17.95,17.95,The Four Cheese Pizza
16524,1,6/10/2015,16:18:56,16.5,16.5,The Hawaiian Pizza
16525,1,6/10/2015,16:25:59,12.75,12.75,The Thai Chicken Pizza
16526,1,6/10/2015,16:36:31,12.25,12.25,The Sicilian Pizza
16527,1,6/10/2015,16:56:04,20.75,20.75,The Pepper Salami Pizza
16528,1,6/10/2015,16:57:51,16.75,16.75,The Barbecue Chicken Pizza
16528,1,6/10/2015,16:57:51,20.25,20.25,The Mexicana Pizza
16529,1,6/10/2015,17:07:32,18.5,18.5,The Five Cheese Pizza
16529,1,6/10/2015,17:07:32,16,16,The Napolitana Pizza
16529,1,6/10/2015,17:07:32,20.75,20.75,The Thai Chicken Pizza
16530,1,6/10/2015,17:11:13,16,16,The Mediterranean Pizza
16530,1,6/10/2015,17:11:13,16.25,16.25,The Sicilian Pizza
16531,1,6/10/2015,18:05:03,20.5,20.5,The Italian Capocollo Pizza
16531,1,6/10/2015,18:05:03,20.25,20.25,The Mexicana Pizza
16531,1,6/10/2015,18:05:03,12.5,12.5,The Pepperoni Pizza
16531,1,6/10/2015,18:05:03,20.75,20.75,The Spicy Italian Pizza
16532,1,6/10/2015,18:08:01,16.75,16.75,The Chicken Pesto Pizza
16532,1,6/10/2015,18:08:01,12.5,12.5,The Spinach Pesto Pizza
16533,1,6/10/2015,18:25:39,12.5,12.5,The Prosciutto and Arugula Pizza
16534,1,6/10/2015,18:39:44,14.75,14.75,The Four Cheese Pizza
16534,1,6/10/2015,18:39:44,16,16,The Spinach and Feta Pizza
16535,1,6/10/2015,18:49:34,16,16,The Classic Deluxe Pizza
16535,1,6/10/2015,18:49:34,12.5,12.5,The Prosciutto and Arugula Pizza
16536,2,6/10/2015,19:03:35,20.75,41.5,The Chicken Pesto Pizza
16536,1,6/10/2015,19:03:35,16,16,The Classic Deluxe Pizza
16536,1,6/10/2015,19:03:35,16.5,16.5,The Soppressata Pizza
16537,1,6/10/2015,19:03:47,13.25,13.25,The Hawaiian Pizza
16537,1,6/10/2015,19:03:47,12.75,12.75,The Italian Vegetables Pizza
16537,1,6/10/2015,19:03:47,12.5,12.5,The Pepper Salami Pizza
16537,1,6/10/2015,19:03:47,16,16,The Spinach and Feta Pizza
16538,1,6/10/2015,19:05:28,20.75,20.75,The Spicy Italian Pizza
16539,2,6/10/2015,19:16:25,16.25,32.5,The Sicilian Pizza
16539,1,6/10/2015,19:16:25,16.5,16.5,The Spinach Supreme Pizza
16539,1,6/10/2015,19:16:25,20.5,20.5,The Greek Pizza
16540,1,6/10/2015,19:23:49,16.75,16.75,The Barbecue Chicken Pizza
16541,1,6/10/2015,19:28:27,12,12,The Green Garden Pizza
16541,1,6/10/2015,19:28:27,16.75,16.75,The Italian Vegetables Pizza
16542,1,6/10/2015,19:51:21,18.5,18.5,The Five Cheese Pizza
16542,1,6/10/2015,19:51:21,10.5,10.5,The Hawaiian Pizza
16542,1,6/10/2015,19:51:21,12,12,The Greek Pizza
16542,1,6/10/2015,19:51:21,12,12,The Vegetables + Vegetables Pizza
16543,1,6/10/2015,19:55:20,16.5,16.5,The Pepper Salami Pizza
16543,1,6/10/2015,19:55:20,12.5,12.5,The Prosciutto and Arugula Pizza
16544,1,6/10/2015,20:09:23,12,12,The Big Meat Pizza
16544,1,6/10/2015,20:09:23,10.5,10.5,The Hawaiian Pizza
16545,1,6/10/2015,20:34:48,16,16,The Mediterranean Pizza
16545,1,6/10/2015,20:34:48,11,11,"The Pepperoni, Mushroom, and Peppers Pizza"
16545,1,6/10/2015,20:34:48,20.75,20.75,The Pepper Salami Pizza
16546,1,6/10/2015,20:45:58,16.75,16.75,The Barbecue Chicken Pizza
16546,1,6/10/2015,20:45:58,12,12,The Big Meat Pizza
16547,1,6/10/2015,20:57:50,20.75,20.75,The California Chicken Pizza
16547,1,6/10/2015,20:57:50,16,16,The Classic Deluxe Pizza
16547,1,6/10/2015,20:57:50,14.75,14.75,The Four Cheese Pizza
16547,1,6/10/2015,20:57:50,20.5,20.5,The Greek Pizza
16548,1,6/10/2015,21:02:34,12,12,The Spinach and Feta Pizza
16549,1,6/10/2015,21:11:43,12.75,12.75,The Italian Vegetables Pizza
16549,1,6/10/2015,21:11:43,12,12,The Spinach and Feta Pizza
16549,1,6/10/2015,21:11:43,16,16,The Vegetables + Vegetables Pizza
16550,1,6/10/2015,21:58:36,20.5,20.5,The Napolitana Pizza
16550,1,6/10/2015,21:58:36,9.75,9.75,The Pepperoni Pizza
16551,1,6/10/2015,22:04:03,16.5,16.5,The Hawaiian Pizza
16551,1,6/10/2015,22:04:03,20.25,20.25,The Mexicana Pizza
16552,1,7/10/2015,11:23:22,18.5,18.5,The Five Cheese Pizza
16552,1,7/10/2015,11:23:22,16.5,16.5,The Hawaiian Pizza
16553,1,7/10/2015,11:23:53,20.75,20.75,The Chicken Pesto Pizza
16554,1,7/10/2015,11:39:41,10.5,10.5,The Hawaiian Pizza
16555,1,7/10/2015,11:40:47,18.5,18.5,The Five Cheese Pizza
16555,1,7/10/2015,11:40:47,12,12,The Napolitana Pizza
16556,1,7/10/2015,11:55:51,16.5,16.5,The Pepper Salami Pizza
16557,1,7/10/2015,12:18:49,12.75,12.75,The California Chicken Pizza
16558,1,7/10/2015,12:28:10,17.95,17.95,The Four Cheese Pizza
16559,1,7/10/2015,12:32:22,12,12,The Napolitana Pizza
16560,1,7/10/2015,12:38:51,12.5,12.5,The Pepperoni Pizza
16561,1,7/10/2015,12:44:22,12.75,12.75,The Chicken Pesto Pizza
16561,1,7/10/2015,12:44:22,17.95,17.95,The Four Cheese Pizza
16561,1,7/10/2015,12:44:22,12,12,The Green Garden Pizza
16561,1,7/10/2015,12:44:22,16.5,16.5,The Italian Supreme Pizza
16561,1,7/10/2015,12:44:22,12.5,12.5,The Italian Supreme Pizza
16561,1,7/10/2015,12:44:22,9.75,9.75,The Pepperoni Pizza
16561,1,7/10/2015,12:44:22,16.25,16.25,The Sicilian Pizza
16561,1,7/10/2015,12:44:22,12.75,12.75,The Thai Chicken Pizza
16562,1,7/10/2015,12:50:15,10.5,10.5,The Hawaiian Pizza
16563,1,7/10/2015,12:52:20,16.5,16.5,The Hawaiian Pizza
16564,1,7/10/2015,12:52:33,16.5,16.5,The Italian Supreme Pizza
16565,1,7/10/2015,13:00:25,20.25,20.25,The Sicilian Pizza
16565,1,7/10/2015,13:00:25,12.5,12.5,The Spinach Supreme Pizza
16566,1,7/10/2015,13:00:35,20.75,20.75,The Prosciutto and Arugula Pizza
16566,1,7/10/2015,13:00:35,12.5,12.5,The Spinach Supreme Pizza
16567,1,7/10/2015,13:21:29,16.5,16.5,The Soppressata Pizza
16567,1,7/10/2015,13:21:29,12,12,The Spinach and Feta Pizza
16568,1,7/10/2015,13:24:14,12,12,The Big Meat Pizza
16569,1,7/10/2015,13:26:14,20.75,20.75,The Pepper Salami Pizza
16569,1,7/10/2015,13:26:14,16.5,16.5,The Prosciutto and Arugula Pizza
16569,1,7/10/2015,13:26:14,12,12,The Spinach and Feta Pizza
16570,1,7/10/2015,13:27:38,16,16,The Vegetables + Vegetables Pizza
16571,1,7/10/2015,13:43:47,18.5,18.5,The Five Cheese Pizza
16572,1,7/10/2015,13:46:04,20.75,20.75,The Spicy Italian Pizza
16573,1,7/10/2015,13:52:21,12.75,12.75,The Barbecue Chicken Pizza
16573,1,7/10/2015,13:52:21,23.65,23.65,The Brie Carre Pizza
16573,2,7/10/2015,13:52:21,17.95,35.9,The Four Cheese Pizza
16573,1,7/10/2015,13:52:21,12.5,12.5,The Pepperoni Pizza
16573,1,7/10/2015,13:52:21,20.75,20.75,The Prosciutto and Arugula Pizza
16573,1,7/10/2015,13:52:21,16.5,16.5,The Soppressata Pizza
16573,1,7/10/2015,13:52:21,12.5,12.5,The Soppressata Pizza
16573,1,7/10/2015,13:52:21,20.75,20.75,The Spicy Italian Pizza
16573,1,7/10/2015,13:52:21,12,12,The Spinach and Feta Pizza
16574,1,7/10/2015,13:53:58,14.75,14.75,The Four Cheese Pizza
16574,1,7/10/2015,13:53:58,12.5,12.5,The Prosciutto and Arugula Pizza
16574,1,7/10/2015,13:53:58,12.25,12.25,The Sicilian Pizza
16574,1,7/10/2015,13:53:58,16.75,16.75,The Southwest Chicken Pizza
16575,1,7/10/2015,14:09:56,12.75,12.75,The Italian Vegetables Pizza
16575,1,7/10/2015,14:09:56,12,12,The Spinach and Feta Pizza
16576,1,7/10/2015,14:18:34,12,12,The Big Meat Pizza
16576,1,7/10/2015,14:18:34,18.5,18.5,The Five Cheese Pizza
16576,2,7/10/2015,14:18:34,12,24,The Vegetables + Vegetables Pizza
16577,1,7/10/2015,15:03:13,17.95,17.95,The Four Cheese Pizza
16577,1,7/10/2015,15:03:13,20.5,20.5,The Napolitana Pizza
16578,1,7/10/2015,16:05:42,20.75,20.75,The Prosciutto and Arugula Pizza
16579,1,7/10/2015,16:07:39,9.75,9.75,The Pepperoni Pizza
16579,1,7/10/2015,16:07:39,20.75,20.75,The Spinach Supreme Pizza
16580,1,7/10/2015,16:09:26,12.75,12.75,The California Chicken Pizza
16581,1,7/10/2015,16:30:26,16.75,16.75,The Chicken Alfredo Pizza
16581,1,7/10/2015,16:30:26,16.5,16.5,The Prosciutto and Arugula Pizza
16582,1,7/10/2015,16:35:26,16.75,16.75,The Barbecue Chicken Pizza
16582,1,7/10/2015,16:35:26,14.75,14.75,The Four Cheese Pizza
16582,1,7/10/2015,16:35:26,16,16,The Spinach and Feta Pizza
16582,1,7/10/2015,16:35:26,16,16,The Greek Pizza
16583,1,7/10/2015,16:45:29,16.25,16.25,The Calabrese Pizza
16583,1,7/10/2015,16:45:29,12,12,The Italian Capocollo Pizza
16583,1,7/10/2015,16:45:29,16.75,16.75,The Southwest Chicken Pizza
16583,1,7/10/2015,16:45:29,16.5,16.5,The Spinach Supreme Pizza
16584,1,7/10/2015,16:46:17,16.25,16.25,The Calabrese Pizza
16585,1,7/10/2015,16:47:03,16.5,16.5,The Spinach Pesto Pizza
16586,1,7/10/2015,16:58:34,20.75,20.75,The Chicken Pesto Pizza
16586,1,7/10/2015,16:58:34,12.75,12.75,The Southwest Chicken Pizza
16587,1,7/10/2015,16:59:21,12,12,The Classic Deluxe Pizza
16587,1,7/10/2015,16:59:21,18.5,18.5,The Five Cheese Pizza
16587,1,7/10/2015,16:59:21,17.95,17.95,The Four Cheese Pizza
16588,1,7/10/2015,17:24:31,12,12,The Big Meat Pizza
16588,1,7/10/2015,17:24:31,12,12,The Green Garden Pizza
16588,1,7/10/2015,17:24:31,12.5,12.5,The Pepper Salami Pizza
16588,1,7/10/2015,17:24:31,16,16,The Greek Pizza
16589,1,7/10/2015,17:31:15,16.75,16.75,The Barbecue Chicken Pizza
16589,1,7/10/2015,17:31:15,12,12,The Big Meat Pizza
16590,1,7/10/2015,17:38:30,12,12,The Napolitana Pizza
16590,1,7/10/2015,17:38:30,20.75,20.75,The Southwest Chicken Pizza
16591,1,7/10/2015,17:39:05,10.5,10.5,The Hawaiian Pizza
16591,1,7/10/2015,17:39:05,20.5,20.5,The Italian Capocollo Pizza
16592,1,7/10/2015,18:03:07,16.75,16.75,The Barbecue Chicken Pizza
16592,1,7/10/2015,18:03:07,12,12,The Big Meat Pizza
16593,1,7/10/2015,18:03:45,14.75,14.75,The Four Cheese Pizza
16594,1,7/10/2015,18:07:20,16,16,The Mediterranean Pizza
16594,1,7/10/2015,18:07:20,16.5,16.5,The Soppressata Pizza
16594,1,7/10/2015,18:07:20,16.75,16.75,The Thai Chicken Pizza
16595,1,7/10/2015,18:14:14,12.25,12.25,The Sicilian Pizza
16596,1,7/10/2015,18:18:56,20.75,20.75,The Southwest Chicken Pizza
16596,1,7/10/2015,18:18:56,20.75,20.75,The Thai Chicken Pizza
16597,1,7/10/2015,18:34:49,20.5,20.5,The Classic Deluxe Pizza
16597,1,7/10/2015,18:34:49,12.5,12.5,The Pepper Salami Pizza
16597,1,7/10/2015,18:34:49,20.75,20.75,The Southwest Chicken Pizza
16598,1,7/10/2015,18:41:00,16.5,16.5,The Italian Supreme Pizza
16598,1,7/10/2015,18:41:00,12.5,12.5,The Prosciutto and Arugula Pizza
16598,1,7/10/2015,18:41:00,16.5,16.5,The Spicy Italian Pizza
16598,1,7/10/2015,18:41:00,16,16,The Spinach and Feta Pizza
16599,1,7/10/2015,18:42:50,23.65,23.65,The Brie Carre Pizza
16599,1,7/10/2015,18:42:50,18.5,18.5,The Five Cheese Pizza
16599,1,7/10/2015,18:42:50,17.95,17.95,The Four Cheese Pizza
16599,1,7/10/2015,18:42:50,20.5,20.5,The Greek Pizza
16600,1,7/10/2015,18:55:40,20.75,20.75,The Spicy Italian Pizza
16601,2,7/10/2015,18:59:43,16,32,The Classic Deluxe Pizza
16601,1,7/10/2015,18:59:43,12,12,The Green Garden Pizza
16601,1,7/10/2015,18:59:43,12.5,12.5,The Spicy Italian Pizza
16602,1,7/10/2015,19:08:22,16.5,16.5,The Prosciutto and Arugula Pizza
16603,1,7/10/2015,19:28:25,23.65,23.65,The Brie Carre Pizza
16603,1,7/10/2015,19:28:25,18.5,18.5,The Five Cheese Pizza
16604,1,7/10/2015,19:32:49,16,16,The Mediterranean Pizza
16604,1,7/10/2015,19:32:49,20.75,20.75,The Pepper Salami Pizza
16605,1,7/10/2015,19:42:02,14.75,14.75,The Four Cheese Pizza
16605,1,7/10/2015,19:42:02,12.5,12.5,The Soppressata Pizza
16606,1,7/10/2015,19:46:29,16.75,16.75,The Barbecue Chicken Pizza
16607,1,7/10/2015,20:26:10,16.25,16.25,The Calabrese Pizza
16607,1,7/10/2015,20:26:10,20.25,20.25,The Sicilian Pizza
16607,1,7/10/2015,20:26:10,20.25,20.25,The Vegetables + Vegetables Pizza
16608,1,7/10/2015,20:37:04,12.75,12.75,The California Chicken Pizza
16608,1,7/10/2015,20:37:04,16.5,16.5,The Spicy Italian Pizza
16609,1,7/10/2015,20:48:12,16.75,16.75,The Barbecue Chicken Pizza
16609,1,7/10/2015,20:48:12,10.5,10.5,The Hawaiian Pizza
16609,1,7/10/2015,20:48:12,12,12,The Greek Pizza
16610,1,7/10/2015,21:14:51,15.25,15.25,The Pepperoni Pizza
16611,1,7/10/2015,21:18:39,12,12,The Napolitana Pizza
16611,1,7/10/2015,21:18:39,12.25,12.25,The Sicilian Pizza
16612,1,7/10/2015,22:25:34,12,12,The Spinach and Feta Pizza
16613,1,8/10/2015,11:23:39,20.75,20.75,The Thai Chicken Pizza
16614,1,8/10/2015,11:28:23,20.75,20.75,The Thai Chicken Pizza
16615,1,8/10/2015,11:47:47,12,12,The Classic Deluxe Pizza
16615,1,8/10/2015,11:47:47,12.75,12.75,The Thai Chicken Pizza
16616,1,8/10/2015,12:02:44,12.5,12.5,The Spinach Supreme Pizza
16617,1,8/10/2015,12:14:48,17.95,17.95,The Four Cheese Pizza
16617,1,8/10/2015,12:14:48,16,16,The Spinach and Feta Pizza
16618,1,8/10/2015,12:19:27,16.75,16.75,The Barbecue Chicken Pizza
16618,1,8/10/2015,12:19:27,20.5,20.5,The Napolitana Pizza
16618,1,8/10/2015,12:19:27,20.75,20.75,The Prosciutto and Arugula Pizza
16618,1,8/10/2015,12:19:27,16.75,16.75,The Thai Chicken Pizza
16619,1,8/10/2015,12:19:53,20.75,20.75,The Barbecue Chicken Pizza
16619,1,8/10/2015,12:19:53,12,12,The Big Meat Pizza
16619,1,8/10/2015,12:19:53,12.25,12.25,The Calabrese Pizza
16619,1,8/10/2015,12:19:53,16.75,16.75,The California Chicken Pizza
16619,1,8/10/2015,12:19:53,16,16,The Classic Deluxe Pizza
16619,1,8/10/2015,12:19:53,14.75,14.75,The Four Cheese Pizza
16619,1,8/10/2015,12:19:53,16.5,16.5,The Hawaiian Pizza
16619,1,8/10/2015,12:19:53,15.25,15.25,The Pepperoni Pizza
16619,3,8/10/2015,12:19:53,20.75,62.25,The Prosciutto and Arugula Pizza
16619,1,8/10/2015,12:19:53,20.75,20.75,The Southwest Chicken Pizza
16619,1,8/10/2015,12:19:53,12.5,12.5,The Spinach Pesto Pizza
16620,2,8/10/2015,12:23:25,12,24,The Big Meat Pizza
16620,1,8/10/2015,12:23:25,16,16,The Green Garden Pizza
16620,1,8/10/2015,12:23:25,17.5,17.5,"The Pepperoni, Mushroom, and Peppers Pizza"
16620,1,8/10/2015,12:23:25,20.75,20.75,The Spicy Italian Pizza
16620,2,8/10/2015,12:23:25,20.75,41.5,The Thai Chicken Pizza
16621,1,8/10/2015,12:30:51,16,16,The Spinach and Feta Pizza
16622,1,8/10/2015,12:31:56,18.5,18.5,The Five Cheese Pizza
16622,1,8/10/2015,12:31:56,17.5,17.5,"The Pepperoni, Mushroom, and Peppers Pizza"
16623,1,8/10/2015,12:35:51,12.25,12.25,The Sicilian Pizza
16623,1,8/10/2015,12:35:51,20.75,20.75,The Spicy Italian Pizza
16624,1,8/10/2015,12:47:11,12,12,The Italian Capocollo Pizza
16624,1,8/10/2015,12:47:11,20.75,20.75,The Thai Chicken Pizza
16625,1,8/10/2015,13:25:04,12.5,12.5,The Spicy Italian Pizza
16625,1,8/10/2015,13:25:04,20.75,20.75,The Thai Chicken Pizza
16626,1,8/10/2015,13:29:14,20.75,20.75,The California Chicken Pizza
16627,1,8/10/2015,13:32:22,13.25,13.25,The Hawaiian Pizza
16628,1,8/10/2015,13:42:12,13.25,13.25,The Hawaiian Pizza
16628,1,8/10/2015,13:42:12,20.75,20.75,The Italian Supreme Pizza
16628,1,8/10/2015,13:42:12,12,12,The Mediterranean Pizza
16628,1,8/10/2015,13:42:12,20.75,20.75,The Spicy Italian Pizza
16628,1,8/10/2015,13:42:12,16.5,16.5,The Spicy Italian Pizza
16629,1,8/10/2015,14:00:42,16,16,The Classic Deluxe Pizza
16630,1,8/10/2015,14:04:34,9.75,9.75,The Pepperoni Pizza
16631,1,8/10/2015,14:07:39,12,12,The Big Meat Pizza
16631,1,8/10/2015,14:07:39,16.75,16.75,The Chicken Alfredo Pizza
16631,1,8/10/2015,14:07:39,12,12,The Green Garden Pizza
16631,1,8/10/2015,14:07:39,20.25,20.25,The Mexicana Pizza
16632,1,8/10/2015,14:46:41,12.25,12.25,The Sicilian Pizza
16633,1,8/10/2015,14:47:30,16,16,The Italian Capocollo Pizza
16633,1,8/10/2015,14:47:30,16.5,16.5,The Italian Supreme Pizza
16633,1,8/10/2015,14:47:30,12.5,12.5,The Pepperoni Pizza
16633,1,8/10/2015,14:47:30,20.75,20.75,The Thai Chicken Pizza
16634,1,8/10/2015,15:24:24,12.75,12.75,The Barbecue Chicken Pizza
16634,1,8/10/2015,15:24:24,16.25,16.25,The Calabrese Pizza
16634,1,8/10/2015,15:24:24,16.5,16.5,The Italian Supreme Pizza
16634,1,8/10/2015,15:24:24,20.75,20.75,The Pepper Salami Pizza
16635,1,8/10/2015,15:43:04,12,12,The Big Meat Pizza
16635,1,8/10/2015,15:43:04,16,16,The Classic Deluxe Pizza
16636,1,8/10/2015,15:51:02,16.75,16.75,The Chicken Alfredo Pizza
16637,1,8/10/2015,16:09:04,10.5,10.5,The Hawaiian Pizza
16637,1,8/10/2015,16:09:04,16.5,16.5,The Prosciutto and Arugula Pizza
16638,1,8/10/2015,16:11:04,16.75,16.75,The Italian Vegetables Pizza
16639,1,8/10/2015,16:11:55,20.75,20.75,The Barbecue Chicken Pizza
16639,1,8/10/2015,16:11:55,16.5,16.5,The Spicy Italian Pizza
16639,1,8/10/2015,16:11:55,20.75,20.75,The Thai Chicken Pizza
16639,1,8/10/2015,16:11:55,16.75,16.75,The Thai Chicken Pizza
16640,1,8/10/2015,16:43:12,12.5,12.5,The Pepperoni Pizza
16641,1,8/10/2015,17:05:28,20.75,20.75,The Southwest Chicken Pizza
16642,1,8/10/2015,17:44:36,20.5,20.5,The Napolitana Pizza
16642,1,8/10/2015,17:44:36,12,12,The Napolitana Pizza
16643,1,8/10/2015,17:47:08,12,12,The Big Meat Pizza
16643,1,8/10/2015,17:47:08,13.25,13.25,The Hawaiian Pizza
16644,1,8/10/2015,18:01:01,16,16,The Classic Deluxe Pizza
16644,1,8/10/2015,18:01:01,17.95,17.95,The Four Cheese Pizza
16644,1,8/10/2015,18:01:01,17.5,17.5,"The Pepperoni, Mushroom, and Peppers Pizza"
16644,1,8/10/2015,18:01:01,16.75,16.75,The Thai Chicken Pizza
16645,1,8/10/2015,18:04:35,16.5,16.5,The Italian Supreme Pizza
16645,1,8/10/2015,18:04:35,12,12,The Greek Pizza
16646,1,8/10/2015,18:10:40,12.5,12.5,The Spinach Supreme Pizza
16647,1,8/10/2015,18:25:02,12,12,The Green Garden Pizza
16647,1,8/10/2015,18:25:02,15.25,15.25,The Pepperoni Pizza
16647,1,8/10/2015,18:25:02,12.75,12.75,The Southwest Chicken Pizza
16648,1,8/10/2015,18:44:02,16,16,The Classic Deluxe Pizza
16648,1,8/10/2015,18:44:02,21,21,The Italian Vegetables Pizza
16648,1,8/10/2015,18:44:02,20.5,20.5,The Napolitana Pizza
16648,1,8/10/2015,18:44:02,20.75,20.75,The Southwest Chicken Pizza
16649,1,8/10/2015,18:47:06,20.75,20.75,The California Chicken Pizza
16650,1,8/10/2015,18:59:52,14.75,14.75,The Four Cheese Pizza
16650,1,8/10/2015,18:59:52,20.25,20.25,The Spinach and Feta Pizza
16651,1,8/10/2015,19:11:48,17.5,17.5,"The Pepperoni, Mushroom, and Peppers Pizza"
16651,1,8/10/2015,19:11:48,12.5,12.5,The Pepper Salami Pizza
16651,1,8/10/2015,19:11:48,12.5,12.5,The Spicy Italian Pizza
16651,1,8/10/2015,19:11:48,20.25,20.25,The Vegetables + Vegetables Pizza
16652,1,8/10/2015,19:22:26,12,12,The Mediterranean Pizza
16652,1,8/10/2015,19:22:26,20.75,20.75,The Thai Chicken Pizza
16653,1,8/10/2015,19:29:44,16,16,The Italian Capocollo Pizza
16653,1,8/10/2015,19:29:44,16,16,The Napolitana Pizza
16653,1,8/10/2015,19:29:44,20.75,20.75,The Thai Chicken Pizza
16654,1,8/10/2015,20:13:25,12,12,The Big Meat Pizza
16654,1,8/10/2015,20:13:25,20.25,20.25,The Sicilian Pizza
16654,1,8/10/2015,20:13:25,20.75,20.75,The Southwest Chicken Pizza
16655,1,8/10/2015,20:15:36,16,16,The Classic Deluxe Pizza
16655,1,8/10/2015,20:15:36,12,12,The Greek Pizza
16656,1,8/10/2015,20:16:31,17.95,17.95,The Four Cheese Pizza
16656,1,8/10/2015,20:16:31,20.5,20.5,The Italian Capocollo Pizza
16656,1,8/10/2015,20:16:31,20.75,20.75,The Southwest Chicken Pizza
16657,1,8/10/2015,20:36:44,20.75,20.75,The Southwest Chicken Pizza
16657,1,8/10/2015,20:36:44,20.75,20.75,The Spicy Italian Pizza
16658,1,8/10/2015,20:56:27,16.5,16.5,The Hawaiian Pizza
16659,1,8/10/2015,21:18:01,20.75,20.75,The California Chicken Pizza
16659,1,8/10/2015,21:18:01,12.5,12.5,The Prosciutto and Arugula Pizza
16660,1,8/10/2015,21:22:01,16.5,16.5,The Soppressata Pizza
16661,1,8/10/2015,21:55:10,16,16,The Mediterranean Pizza
16662,1,9/10/2015,11:35:26,12,12,The Classic Deluxe Pizza
16663,1,9/10/2015,12:03:21,15.25,15.25,The Pepperoni Pizza
16663,1,9/10/2015,12:03:21,20.25,20.25,The Spinach and Feta Pizza
16664,1,9/10/2015,12:04:03,20.75,20.75,The California Chicken Pizza
16665,1,9/10/2015,12:05:45,20.75,20.75,The Barbecue Chicken Pizza
16665,1,9/10/2015,12:05:45,20.75,20.75,The California Chicken Pizza
16665,1,9/10/2015,12:05:45,12.5,12.5,The Soppressata Pizza
16666,1,9/10/2015,12:09:28,12.75,12.75,The Southwest Chicken Pizza
16667,2,9/10/2015,12:15:09,18.5,37,The Five Cheese Pizza
16668,1,9/10/2015,12:31:42,20.75,20.75,The Barbecue Chicken Pizza
16668,1,9/10/2015,12:31:42,20.5,20.5,The Italian Capocollo Pizza
16668,1,9/10/2015,12:31:42,11,11,"The Pepperoni, Mushroom, and Peppers Pizza"
16668,2,9/10/2015,12:31:42,20.75,41.5,The Prosciutto and Arugula Pizza
16668,1,9/10/2015,12:31:42,16.25,16.25,The Sicilian Pizza
16668,1,9/10/2015,12:31:42,20.75,20.75,The Soppressata Pizza
16668,1,9/10/2015,12:31:42,16.75,16.75,The Southwest Chicken Pizza
16668,2,9/10/2015,12:31:42,20.75,41.5,The Thai Chicken Pizza
16669,1,9/10/2015,12:34:12,20.75,20.75,The Barbecue Chicken Pizza
16669,1,9/10/2015,12:34:12,18.5,18.5,The Five Cheese Pizza
16669,1,9/10/2015,12:34:12,12.5,12.5,The Spinach Supreme Pizza
16670,1,9/10/2015,12:38:56,16.75,16.75,The California Chicken Pizza
16670,1,9/10/2015,12:38:56,14.75,14.75,The Four Cheese Pizza
16670,1,9/10/2015,12:38:56,20.25,20.25,The Mexicana Pizza
16670,1,9/10/2015,12:38:56,16.5,16.5,The Prosciutto and Arugula Pizza
16671,1,9/10/2015,12:43:20,12,12,The Big Meat Pizza
16671,1,9/10/2015,12:43:20,20.25,20.25,The Mexicana Pizza
16671,1,9/10/2015,12:43:20,12.5,12.5,The Prosciutto and Arugula Pizza
16672,1,9/10/2015,13:01:33,16.75,16.75,The California Chicken Pizza
16672,1,9/10/2015,13:01:33,12.5,12.5,The Prosciutto and Arugula Pizza
16672,1,9/10/2015,13:01:33,20.75,20.75,The Southwest Chicken Pizza
16672,1,9/10/2015,13:01:33,12.75,12.75,The Southwest Chicken Pizza
16673,1,9/10/2015,13:14:22,16.75,16.75,The Italian Vegetables Pizza
16674,1,9/10/2015,13:42:22,20.75,20.75,The Barbecue Chicken Pizza
16674,1,9/10/2015,13:42:22,12,12,The Classic Deluxe Pizza
16674,1,9/10/2015,13:42:22,18.5,18.5,The Five Cheese Pizza
16674,1,9/10/2015,13:42:22,20.5,20.5,The Italian Capocollo Pizza
16674,1,9/10/2015,13:42:22,16.5,16.5,The Italian Supreme Pizza
16674,1,9/10/2015,13:42:22,16,16,The Vegetables + Vegetables Pizza
16675,1,9/10/2015,13:43:17,12.5,12.5,The Pepper Salami Pizza
16675,1,9/10/2015,13:43:17,20.75,20.75,The Prosciutto and Arugula Pizza
16676,1,9/10/2015,13:45:24,12.5,12.5,The Soppressata Pizza
16677,1,9/10/2015,13:47:06,12,12,The Big Meat Pizza
16677,1,9/10/2015,13:47:06,16.5,16.5,The Italian Supreme Pizza
16678,1,9/10/2015,13:48:13,12.5,12.5,The Pepperoni Pizza
16679,1,9/10/2015,13:48:28,20.75,20.75,The Prosciutto and Arugula Pizza
16680,1,9/10/2015,14:29:35,12.5,12.5,The Spinach Pesto Pizza
16680,1,9/10/2015,14:29:35,20.75,20.75,The Thai Chicken Pizza
16681,1,9/10/2015,14:43:45,20.75,20.75,The Thai Chicken Pizza
16682,1,9/10/2015,14:57:58,12.75,12.75,The California Chicken Pizza
16682,1,9/10/2015,14:57:58,16.5,16.5,The Spicy Italian Pizza
16683,1,9/10/2015,14:59:14,16.5,16.5,The Spinach Pesto Pizza
16684,1,9/10/2015,15:34:09,12,12,The Classic Deluxe Pizza
16684,1,9/10/2015,15:34:09,16.5,16.5,The Italian Supreme Pizza
16684,1,9/10/2015,15:34:09,20.75,20.75,The Thai Chicken Pizza
16685,1,9/10/2015,15:42:56,16.5,16.5,The Pepper Salami Pizza
